Heure,Opération,Symbole,Type,Direction,Volume,Prix,Ordre,Commission,Echange,Profit,Solde,Commentaire
2018.02.09 20:10:37,55.0,US100V12018,buy,out,5.99,6329.21,55.0,0,0.0,-0.3,106097.92,sl 6329.16
2018.02.12 16:36:40,57.0,US100V12018,buy,out,24.33,6469.23,57.0,0,0.0,-1.7,106096.22,sl 6469.16
2018.02.13 21:15:00,59.0,US100V12018,sell,out,26.15,6558.66,59.0,0,0.0,1128.11,107224.33,
2018.02.14 21:15:00,61.0,US100V12018,sell,out,20.09,6680.06,61.0,0,0.0,2001.77,109226.1,
2018.02.15 16:44:38,63.0,US100V12018,sell,out,21.99,6698.36,63.0,0,0.0,-1096.64,108129.46,sl 6698.56
2018.02.16 19:30:37,65.0,US100V12018,sell,out,26.08,6776.07,65.0,0,0.0,-1086.23,107043.23,sl 6776.26
2018.02.20 16:21:31,67.0,US100V12018,buy,out,32.54,6800.81,67.0,0,3.24,-1071.87,105974.6,sl 6800.76
2018.02.20 20:54:19,69.0,US100V12018,sell,out,19.14,6792.94,69.0,0,0.0,-3.45,105971.15,sl 6793.12
2018.02.21 18:04:38,71.0,US100V12018,sell,out,34.1,6832.03,71.0,0,0.0,-3.41,105967.74,sl 6832.13
2018.02.22 16:39:27,73.0,US100V12018,buy,out,38.13,6815.1,73.0,0,0.0,-1061.16,104906.58,sl 6815.06
2018.02.23 17:01:14,75.0,US100V12018,buy,out,47.68,6821.49,75.0,0,0.0,-1049.91,103856.67,sl 6821.47
2018.02.26 21:15:00,77.0,US100V12018,sell,out,28.49,6979.97,77.0,0,0.0,514.24,104370.91,
2018.02.27 16:13:26,79.0,US100V12018,buy,out,38.09,6993.47,79.0,0,0.0,-1047.48,103323.43,sl 6993.37
2018.02.28 16:53:41,81.0,US100V12018,sell,out,33.48,6923.06,81.0,0,0.0,-1036.88,102286.55,sl 6923.17
2018.03.01 16:35:32,83.0,US100V12018,buy,out,12.59,6884.18,83.0,0,0.0,-1023.82,101262.73,sl 6884.07
2018.03.02 19:35:29,85.0,US100V12018,sell,out,13.38,6720.34,85.0,0,0.0,-1.2,101261.53,sl 6720.43
2018.03.05 16:43:27,87.0,US100V12018,buy,out,22.96,6798.72,87.0,0,0.0,-1013.68,100247.85,sl 6798.67
2018.03.06 16:54:38,89.0,US100V12018,sell,out,36.22,6899.58,89.0,0,0.0,-1005.11,99242.74,sl 6899.66
2018.03.07 18:10:39,91.0,US100V12018,sell,out,18.46,6852.87,91.0,0,0.0,-995.92,98246.82,sl 6853.06
2018.03.08 17:17:27,93.0,US100V12018,buy,out,47.69,6968.27,93.0,0,0.0,-982.89,97263.93,sl 6968.26
2018.03.09 18:19:39,95.0,US100V12018,sell,out,16.45,7070.86,95.0,0,0.0,584.63,97848.56,
2018.03.09 21:15:00,96.0,US100V12018,sell,out,16.45,7084.07,96.0,0,0.0,801.94,98650.5,
2018.03.12 16:34:37,98.0,US100V12018,buy,out,60.18,7123.17,98.0,0,0.0,-6.02,98644.48,sl 7123.07
2018.03.13 16:27:37,100.0,US100V12018,buy,out,13.77,7088.67,100.0,0,0.0,593.35,99237.83,
2018.03.13 17:07:34,101.0,US100V12018,buy,out,13.77,7060.13,101.0,0,0.0,986.35,100224.18,tp 7060.14
2018.03.14 16:29:37,103.0,US100V12018,buy,out,48.18,7046.7,103.0,0,0.0,-1.45,100222.73,sl 7046.67
2018.03.15 18:17:30,105.0,US100V12018,sell,out,30.13,7036.82,105.0,0,0.0,-1003.63,99219.1,sl 7036.87
2018.03.16 16:59:26,107.0,US100V12018,buy,out,24.68,7012.88,107.0,0,0.0,596.76,99815.86,
2018.03.19 07:05:00,108.0,US100V12018,buy,out,24.68,6967.42,108.0,0,7.37,1718.72,101541.95,tp 6996.86
2018.03.20 07:05:00,110.0,US100V12018,buy,out,23.23,6888.72,110.0,0,2.31,-54.82,101489.44,sl 6886.36
2018.03.20 17:14:12,112.0,US100V12018,buy,out,40.92,6873.67,112.0,0,0.0,-0.41,101489.03,sl 6873.66
2018.03.21 19:00:35,114.0,US100V12018,sell,out,61.21,6921.98,114.0,0,0.0,2040.13,103529.16,tp 6921.81
2018.03.22 17:18:39,116.0,US100V12018,buy,out,24.76,6743.62,116.0,0,0.0,-1.49,103527.67,sl 6743.56
2018.03.23 16:28:58,118.0,US100V12018,sell,out,28.24,6662.04,118.0,0,0.0,-1035.84,102491.83,sl 6662.07
2018.03.26 16:45:40,120.0,US100V12018,buy,out,17.37,6601.62,120.0,0,0.0,615.77,103107.6,
2018.03.26 17:07:40,121.0,US100V12018,buy,out,17.37,6578.05,121.0,0,0.0,1025.18,104132.78,tp 6578.07
2018.03.27 19:35:38,123.0,US100V12018,buy,out,11.17,6697.47,123.0,0,0.0,625.52,104758.3,
2018.03.27 19:53:02,124.0,US100V12018,buy,out,11.17,6660.26,124.0,0,0.0,1041.16,105799.46,tp 6660.27
2018.03.28 21:15:00,126.0,US100V12018,sell,out,9.64,6460.06,126.0,0,0.0,-765.51,105033.95,
2018.03.29 16:44:42,128.0,US100V12018,buy,out,15.56,6513.36,128.0,0,0.0,-1050.3,103983.65,sl 6513.36
2018.04.02 17:05:17,130.0,US100V12018,buy,out,8.21,6419.84,130.0,0,0.0,624.12,104607.77,
2018.04.02 17:40:35,131.0,US100V12018,buy,out,8.21,6369.15,131.0,0,0.0,1040.29,105648.06,tp 6369.24
2018.04.03 16:45:41,133.0,US100V12018,buy,out,20.43,6408.31,133.0,0,0.0,-4.9,105643.16,sl 6408.07
2018.04.04 20:32:38,135.0,US100V12018,sell,out,16.69,6514.48,135.0,0,0.0,2113.29,107756.45,tp 6514.44
2018.04.05 20:02:37,137.0,US100V12018,buy,out,22.77,6585.04,137.0,0,0.0,-1.82,107754.63,sl 6584.96
2018.04.06 20:39:30,139.0,US100V12018,buy,out,7.42,6419.58,139.0,0,0.0,646.95,108401.58,
2018.04.06 21:15:00,140.0,US100V12018,buy,out,7.42,6435.76,140.0,0,0.0,526.89,108928.47,
2018.04.09 21:15:00,142.0,US100V12018,sell,out,19.71,6533.16,142.0,0,0.0,83.57,109012.04,
2018.04.10 18:26:29,144.0,US100V12018,sell,out,20.93,6541.17,144.0,0,0.0,-1091.71,107920.33,sl 6541.26
2018.04.11 21:15:00,146.0,US100V12018,sell,out,21.68,6590.07,146.0,0,0.0,-725.41,107194.92,
2018.04.12 21:15:00,148.0,US100V12018,sell,out,22.75,6670.16,148.0,0,0.0,159.25,107354.17,
2018.04.13 21:15:00,150.0,US100V12018,buy,out,31.29,6620.17,150.0,0,0.0,1498.48,108852.65,
2018.04.16 18:13:42,152.0,US100V12018,buy,out,34.13,6676.0,152.0,0,0.0,-1089.77,107762.88,sl 6675.96
2018.04.17 21:15:00,154.0,US100V12018,sell,out,30.99,6818.06,154.0,0,0.0,1643.09,109405.97,
2018.04.18 17:01:15,156.0,US100V12018,buy,out,26.1,6830.9,156.0,0,0.0,-1094.63,108311.34,sl 6830.87
2018.04.19 16:52:38,158.0,US100V12018,sell,out,45.56,6782.82,158.0,0,0.0,-1084.78,107226.56,sl 6782.86
2018.04.20 18:49:40,160.0,US100V12018,buy,out,31.63,6655.23,160.0,0,0.0,2145.78,109372.34,tp 6655.27
2018.04.23 16:46:40,162.0,US100V12018,buy,out,37.32,6698.56,162.0,0,0.0,-1093.48,108278.86,sl 6698.56
2018.04.24 16:32:28,164.0,US100V12018,buy,out,42.31,6610.04,164.0,0,0.0,2167.54,110446.4,tp 6610.09
2018.04.25 17:02:30,166.0,US100V12018,buy,out,13.51,6521.24,166.0,0,0.0,-1104.85,109341.55,sl 6521.16
2018.04.26 21:15:00,168.0,US100V12018,sell,out,18.16,6670.26,168.0,0,0.0,593.65,109935.2,
2018.04.27 21:15:00,170.0,US100V12018,buy,out,14.56,6655.83,170.0,0,0.0,287.41,110222.61,
2018.04.30 17:35:13,172.0,US100V12018,sell,out,27.93,6665.75,172.0,0,0.0,-1102.68,109119.93,sl 6665.77
2018.05.01 21:15:00,174.0,US100V12018,sell,out,29.5,6648.96,174.0,0,0.0,1080.0,110199.93,
2018.05.02 17:44:26,176.0,US100V12018,sell,out,28.27,6662.04,176.0,0,0.0,-1102.53,109097.4,sl 6662.06
2018.05.03 16:22:30,178.0,US100V12018,sell,out,25.6,6588.25,178.0,0,0.0,-1091.07,108006.33,sl 6588.27
2018.05.04 19:50:30,180.0,US100V12018,sell,out,21.77,6756.76,180.0,0,0.0,2161.76,110168.09,tp 6756.66
2018.05.07 21:15:00,182.0,US100V12018,sell,out,25.33,6805.36,182.0,0,0.0,-790.04,109378.05,
2018.05.08 17:15:34,184.0,US100V12018,buy,out,39.06,6818.69,184.0,0,0.0,-1094.85,108283.2,sl 6818.66
2018.05.09 18:21:26,186.0,US100V12018,buy,out,37.19,6839.84,186.0,0,0.0,-1085.2,107198.0,sl 6839.77
2018.05.10 19:00:40,188.0,US100V12018,sell,out,22.36,6958.56,188.0,0,0.0,644.64,107842.64,
2018.05.10 21:15:00,189.0,US100V12018,sell,out,22.36,6953.96,189.0,0,0.0,541.78,108384.42,
2018.05.11 18:24:28,191.0,US100V12018,sell,out,50.24,6936.53,191.0,0,0.0,-1085.18,107299.24,sl 6936.56
2018.05.14 19:18:39,193.0,US100V12018,sell,out,31.41,6967.1,193.0,0,0.0,-1075.16,106224.08,sl 6967.17
2018.05.15 21:15:00,195.0,US100V12018,buy,out,20.27,6867.24,195.0,0,0.0,-177.77,106046.31,
2018.05.16 18:31:37,197.0,US100V12018,sell,out,21.73,6943.87,197.0,0,0.0,636.91,106683.22,
2018.05.16 21:15:00,198.0,US100V12018,sell,out,21.73,6928.17,198.0,0,0.0,295.75,106978.97,
2018.05.17 16:37:41,200.0,US100V12018,sell,out,25.64,6942.99,200.0,0,0.0,642.54,107621.51,
2018.05.17 18:40:40,201.0,US100V12018,sell,out,25.64,6917.88,201.0,0,0.0,-1.28,107620.23,sl 6917.93
2018.05.18 18:01:38,203.0,US100V12018,sell,out,55.81,6885.15,203.0,0,0.0,0.0,107620.23,sl 6885.15
2018.05.21 19:09:31,205.0,US100V12018,buy,out,31.09,6914.37,205.0,0,0.0,-0.31,107619.92,sl 6914.36
2018.05.22 16:16:15,207.0,US100V12018,buy,out,28.93,6906.94,207.0,0,0.0,646.01,108265.93,
2018.05.22 21:15:00,208.0,US100V12018,buy,out,28.93,6908.03,208.0,0,0.0,614.47,108880.4,
2018.05.23 21:15:00,210.0,US100V12018,sell,out,24.05,6929.86,210.0,0,0.0,1056.52,109936.92,
2018.05.24 17:18:37,212.0,US100V12018,buy,out,23.33,6914.27,212.0,0,0.0,-0.23,109936.69,sl 6914.26
2018.05.25 18:10:15,214.0,US100V12018,sell,out,39.97,6964.94,214.0,0,0.0,-0.8,109935.89,sl 6964.96
2018.05.29 02:45:21,216.0,US100V12018,sell,out,101.23,6976.58,216.0,0,-349.6,-5.06,109581.23,sl 6976.63
2018.05.29 17:45:04,218.0,US100V12018,sell,out,24.8,6910.26,218.0,0,0.0,-1095.42,108485.81,sl 6910.26
2018.05.30 18:44:15,220.0,US100V12018,sell,out,41.95,6971.49,220.0,0,0.0,-1.68,108484.13,sl 6971.53
2018.05.31 17:38:26,222.0,US100V12018,buy,out,37.4,6993.73,222.0,0,0.0,-1086.84,107397.29,sl 6993.67
2018.06.01 19:09:26,224.0,US100V12018,sell,out,41.29,7082.22,224.0,0,0.0,2149.14,109546.43,tp 7082.19
2018.06.04 21:15:00,226.0,US100V12018,sell,out,39.02,7144.07,226.0,0,0.0,844.0,110390.43,
2018.06.05 17:09:29,228.0,US100V12018,sell,out,60.75,7150.95,228.0,0,0.0,-1104.44,109285.99,sl 7150.96
2018.06.06 16:59:29,230.0,US100V12018,buy,out,42.03,7157.61,230.0,0,0.0,-2.1,109283.89,sl 7157.56
2018.06.07 19:16:41,232.0,US100V12018,buy,out,14.68,7128.87,232.0,0,0.0,656.05,109939.94,
2018.06.07 21:15:00,233.0,US100V12018,buy,out,14.68,7147.46,233.0,0,0.0,383.15,110323.09,
2018.06.08 16:34:38,235.0,US100V12018,sell,out,46.0,7108.75,235.0,0,0.0,-1103.54,109219.55,sl 7108.76
2018.06.11 21:15:00,237.0,US100V12018,sell,out,32.71,7182.77,237.0,0,0.0,216.54,109436.09,
2018.06.12 17:39:26,239.0,US100V12018,buy,out,61.79,7194.32,239.0,0,0.0,-1097.39,108338.7,sl 7194.27
2018.06.13 20:00:03,241.0,US100V12018,sell,out,45.92,7236.02,241.0,0,0.0,-1.84,108336.86,sl 7236.06
2018.06.14 20:57:38,243.0,US100V12018,sell,out,30.9,7267.09,243.0,0,0.0,-0.93,108335.93,sl 7267.12
2018.06.15 21:15:00,245.0,US100V12018,sell,out,28.14,7256.17,245.0,0,0.0,-142.95,108192.98,
2018.06.18 16:45:40,247.0,US100V12018,sell,out,20.75,7241.4,247.0,0,0.0,650.93,108843.91,
2018.06.18 21:15:00,248.0,US100V12018,sell,out,20.75,7249.46,248.0,0,0.0,818.17,109662.08,
2018.06.19 17:46:41,250.0,US100V12018,buy,out,21.62,7194.3,250.0,0,0.0,-1097.0,108565.08,sl 7194.26
2018.06.20 21:05:39,252.0,US100V12018,sell,out,46.63,7281.6,252.0,0,0.0,-1.87,108563.21,sl 7281.64
2018.06.21 17:39:54,254.0,US100V12018,buy,out,24.34,7258.98,254.0,0,0.0,-0.24,108562.97,sl 7258.97
2018.06.22 21:15:00,256.0,US100V12018,buy,out,23.0,7220.24,256.0,0,0.0,-530.84,108032.13,
2018.06.25 18:12:40,258.0,US100V12018,buy,out,21.01,6990.98,258.0,0,0.0,2161.72,110193.85,tp 6991.07
2018.06.26 21:15:00,260.0,US100V12018,sell,out,22.18,7079.37,260.0,0,0.0,-230.01,109963.84,
2018.06.27 17:06:25,262.0,US100V12018,sell,out,32.37,7085.54,262.0,0,0.0,-1100.26,108863.58,sl 7085.56
2018.06.28 21:15:00,264.0,US100V12018,sell,out,22.45,7054.36,264.0,0,0.0,1107.01,109970.59,
2018.06.29 18:55:28,266.0,US100V12018,sell,out,34.84,7063.03,266.0,0,0.0,-1100.94,108869.65,sl 7063.07
2018.07.02 17:50:28,268.0,US100V12018,sell,out,22.39,7015.56,268.0,0,0.0,-0.22,108869.43,sl 7015.57
2018.07.05 03:20:25,270.0,US100V12018,buy,out,27.21,7002.32,270.0,0,5.42,2178.16,111053.01,tp 7002.37
2018.07.05 17:18:31,272.0,US100V12018,buy,out,35.83,7048.4,272.0,0,0.0,-1.07,111051.94,sl 7048.37
2018.07.06 17:39:35,274.0,US100V12018,sell,out,14.11,7190.52,274.0,0,0.0,667.4,111719.34,
2018.07.06 21:15:00,275.0,US100V12018,sell,out,14.11,7207.46,275.0,0,0.0,906.43,112625.77,
2018.07.09 16:16:36,277.0,US100V12018,buy,out,32.74,7222.02,277.0,0,0.0,675.75,113301.52,
2018.07.09 17:04:22,278.0,US100V12018,buy,out,32.74,7242.66,278.0,0,0.0,0.0,113301.52,sl 7242.66
2018.07.10 16:35:38,280.0,US100V12018,buy,out,63.29,7289.57,280.0,0,0.0,-1133.52,112168.0,sl 7289.56
2018.07.11 21:15:00,282.0,US100V12018,sell,out,22.44,7253.46,282.0,0,0.0,-324.71,111843.29,
2018.07.12 17:53:37,284.0,US100V12018,sell,out,18.67,7337.01,284.0,0,0.0,671.93,112515.22,
2018.07.12 21:04:05,285.0,US100V12018,sell,out,18.67,7361.01,285.0,0,0.0,1120.01,113635.23,tp 7360.92
2018.07.13 16:13:34,287.0,US100V12018,buy,out,48.15,7377.88,287.0,0,0.0,-1137.3,112497.93,sl 7377.86
2018.07.16 21:15:00,289.0,US100V12018,buy,out,37.48,7358.02,289.0,0,0.0,38.98,112536.91,
2018.07.17 21:15:00,291.0,US100V12018,sell,out,24.11,7407.46,291.0,0,0.0,2004.51,114541.42,
2018.07.18 21:15:00,293.0,US100V12018,buy,out,37.05,7394.92,293.0,0,0.0,-609.84,113931.58,
2018.07.19 21:15:00,295.0,US100V12018,buy,out,39.28,7348.02,295.0,0,0.0,375.12,114306.7,
2018.07.20 17:06:01,297.0,US100V12018,sell,out,55.86,7384.01,297.0,0,0.0,-0.56,114306.14,sl 7384.02
2018.07.23 21:15:00,299.0,US100V12018,sell,out,26.72,7371.57,299.0,0,0.0,727.85,115033.99,
2018.07.24 21:15:00,301.0,US100V12018,buy,out,27.25,7399.43,301.0,0,0.0,881.27,115915.26,
2018.07.25 21:15:00,303.0,US100V12018,sell,out,38.29,7469.37,303.0,0,0.0,1414.43,117329.69,
2018.07.26 17:21:38,305.0,US100V12018,buy,out,45.12,7425.93,305.0,0,0.0,-1175.83,116153.86,sl 7425.87
2018.07.27 18:50:39,307.0,US100V12018,buy,out,21.87,7285.55,307.0,0,0.0,2323.03,118476.89,tp 7285.59
2018.07.30 20:03:39,309.0,US100V12018,buy,out,13.92,7213.37,309.0,0,0.0,-0.14,118476.75,sl 7213.36
2018.07.31 16:35:43,311.0,US100V12018,buy,out,25.58,7213.24,311.0,0,0.0,-2.05,118474.7,sl 7213.16
2018.08.01 17:06:39,313.0,US100V12018,sell,out,38.5,7273.51,313.0,0,0.0,-0.77,118473.93,sl 7273.53
2018.08.02 18:14:44,315.0,US100V12018,sell,out,28.71,7339.56,315.0,0,0.0,2369.44,120843.37,tp 7339.55
2018.08.03 21:15:00,317.0,US100V12018,sell,out,37.1,7389.07,317.0,0,0.0,-125.03,120718.34,
2018.08.06 21:15:00,319.0,US100V12018,sell,out,51.19,7431.47,319.0,0,0.0,1470.69,122189.03,
2018.08.07 21:15:00,321.0,US100V12018,buy,out,43.31,7466.72,321.0,0,0.0,-725.88,121463.15,
2018.08.08 17:59:37,323.0,US100V12018,sell,out,41.85,7462.66,323.0,0,0.0,-1.26,121461.89,sl 7462.69
2018.08.09 21:15:00,325.0,US100V12018,sell,out,38.37,7482.86,325.0,0,0.0,-186.48,121275.41,
2018.08.10 21:15:00,327.0,US100V12018,buy,out,43.14,7393.43,327.0,0,0.0,631.14,121906.55,
2018.08.13 17:08:44,329.0,US100V12018,sell,out,37.54,7449.32,329.0,0,0.0,-0.38,121906.17,sl 7449.33
2018.08.14 16:13:02,331.0,US100V12018,buy,out,45.5,7408.69,331.0,0,0.0,-0.91,121905.26,sl 7408.67
2018.08.15 21:15:00,333.0,US100V12018,buy,out,27.83,7343.95,333.0,0,0.0,532.11,122437.37,
2018.08.16 20:29:13,335.0,US100V12018,sell,out,44.39,7388.73,335.0,0,0.0,-1225.61,121211.76,sl 7388.76
2018.08.17 20:05:03,337.0,US100V12018,buy,out,24.99,7370.97,337.0,0,0.0,-1212.02,119999.74,sl 7370.96
2018.08.20 21:15:00,339.0,US100V12018,buy,out,29.77,7377.13,339.0,0,0.0,-671.61,119328.13,
2018.08.21 20:30:35,341.0,US100V12018,sell,out,42.22,7416.1,341.0,0,0.0,-0.84,119327.29,sl 7416.12
2018.08.22 21:15:00,343.0,US100V12018,sell,out,30.0,7426.77,343.0,0,0.0,280.2,119607.49,
2018.08.23 17:19:40,345.0,US100V12018,sell,out,27.77,7411.07,345.0,0,0.0,-1195.78,118411.71,sl 7411.07
2018.08.24 21:15:00,347.0,US100V12018,sell,out,46.82,7482.97,347.0,0,0.0,937.34,119349.05,
2018.08.27 21:15:00,349.0,US100V12018,sell,out,52.39,7552.07,349.0,0,0.0,1012.7,120361.75,
2018.08.28 17:01:42,351.0,US100V12018,buy,out,72.5,7571.57,351.0,0,0.0,-0.73,120361.02,sl 7571.56
2018.08.29 21:15:00,353.0,US100V12018,sell,out,44.81,7659.67,353.0,0,0.0,2358.8,122719.82,
2018.08.30 17:25:30,355.0,US100V12018,sell,out,60.24,7654.11,355.0,0,0.0,-1.2,122718.62,sl 7654.13
2018.08.31 20:11:29,357.0,US100V12018,sell,out,29.81,7633.54,357.0,0,0.0,-1227.87,121490.75,sl 7633.57
2018.09.04 01:06:59,359.0,US100V12018,sell,out,162.85,7669.07,359.0,0,-562.4,-9.77,120918.58,sl 7669.13
2018.09.05 18:30:42,361.0,US100V12018,buy,out,20.81,7550.9,361.0,0,0.0,-2.71,120915.87,sl 7550.77
2018.09.06 21:15:00,363.0,US100V12018,buy,out,18.6,7462.22,363.0,0,0.0,75.33,120991.2,
2018.09.07 21:15:00,365.0,US100V12018,sell,out,16.98,7451.77,365.0,0,0.0,-294.43,120696.77,
2018.09.10 21:15:00,367.0,US100V12018,buy,out,21.9,7454.04,367.0,0,0.0,-829.35,119867.42,
2018.09.11 21:15:00,369.0,US100V12018,sell,out,22.53,7508.96,369.0,0,0.0,1252.44,121119.86,
2018.09.12 17:12:54,371.0,US100V12018,buy,out,30.27,7462.16,371.0,0,0.0,-5.75,121114.11,sl 7461.97
2018.09.13 21:15:00,373.0,US100V12018,sell,out,26.52,7553.77,373.0,0,0.0,-492.21,120621.9,
2018.09.14 21:15:00,375.0,US100V12018,buy,out,26.11,7546.32,375.0,0,0.0,-306.79,120315.11,
2018.09.17 21:15:00,377.0,US100V12018,buy,out,20.05,7458.44,377.0,0,0.0,325.41,120640.52,
2018.09.18 21:15:00,379.0,US100V12018,sell,out,21.78,7506.87,379.0,0,0.0,344.78,120985.3,
2018.09.19 21:15:00,381.0,US100V12018,buy,out,25.84,7476.73,381.0,0,0.0,-280.88,120704.42,
2018.09.20 21:15:00,383.0,US100V12018,sell,out,26.51,7581.27,383.0,0,0.0,357.35,121061.77,
2018.09.21 16:30:29,385.0,US100V12018,buy,out,27.14,7554.09,385.0,0,0.0,726.81,121788.58,
2018.09.21 20:54:38,386.0,US100V12018,buy,out,27.14,7536.23,386.0,0,0.0,1211.53,123000.11,tp 7536.27
2018.09.24 21:15:00,388.0,US100V12018,sell,out,22.37,7542.27,388.0,0,0.0,989.65,123989.76,
2018.09.25 17:26:26,390.0,US100V12018,buy,out,44.1,7553.57,390.0,0,0.0,-1239.65,122750.11,sl 7553.57
2018.09.26 20:15:57,392.0,US100V12018,sell,out,21.04,7628.65,392.0,0,0.0,736.82,123486.93,
2018.09.26 21:15:00,393.0,US100V12018,sell,out,21.04,7608.46,393.0,0,0.0,312.02,123798.95,
2018.09.27 21:15:00,395.0,US100V12018,sell,out,41.99,7636.27,395.0,0,0.0,618.51,124417.46,
2018.09.28 16:39:40,397.0,US100V12018,buy,out,52.51,7623.81,397.0,0,0.0,-1246.59,123170.87,sl 7623.76
2018.10.01 18:41:53,399.0,US100V12018,sell,out,39.5,7664.63,399.0,0,0.0,-1232.8,121938.07,sl 7664.66
2018.10.02 18:51:40,401.0,US100V12018,sell,out,27.3,7653.79,401.0,0,0.0,-1.09,121936.98,sl 7653.83
2018.10.03 16:55:28,403.0,US100V12018,sell,out,46.77,7649.85,403.0,0,0.0,-1219.76,120717.22,sl 7649.86
2018.10.04 21:15:00,405.0,US100V12018,buy,out,20.39,7483.73,405.0,0,0.0,1279.27,121996.49,
2018.10.05 18:40:20,407.0,US100V12018,buy,out,23.45,7352.66,407.0,0,0.0,2441.15,124437.64,tp 7352.74
2018.10.08 17:31:31,409.0,US100V12018,sell,out,22.19,7338.43,409.0,0,0.0,-1244.86,123192.78,sl 7338.46
2018.10.09 21:15:00,411.0,US100V12018,sell,out,16.74,7384.26,411.0,0,0.0,-483.28,122709.5,
2018.10.10 21:15:00,413.0,US100V12018,buy,out,12.59,7129.33,413.0,0,0.0,1319.81,124029.31,
2018.10.11 17:04:29,415.0,US100V12018,sell,out,9.31,6979.71,415.0,0,0.0,-1240.84,122788.47,sl 6979.87
2018.10.12 19:04:19,417.0,US100V12018,buy,out,18.62,7086.6,417.0,0,0.0,-0.74,122787.73,sl 7086.56
2018.10.15 19:49:45,419.0,US100V12018,buy,out,13.64,7142.74,419.0,0,0.0,-1228.69,121559.04,sl 7142.67
2018.10.16 16:33:41,421.0,US100V12018,sell,out,30.93,7133.74,421.0,0,0.0,-1216.48,120342.56,sl 7133.77
2018.10.17 21:15:00,423.0,US100V12018,buy,out,15.0,7276.97,423.0,0,0.0,-627.15,119715.41,
2018.10.18 19:23:27,425.0,US100V12018,buy,out,22.67,7093.89,425.0,0,0.0,2393.5,122108.91,tp 7093.89
2018.10.19 17:36:35,427.0,US100V12018,sell,out,21.51,7157.26,427.0,0,0.0,-1221.12,120887.79,sl 7157.27
2018.10.22 16:48:13,429.0,US100V12018,buy,out,17.44,7167.74,429.0,0,0.0,-1209.81,119677.98,sl 7167.67
