Heure,Opération,Symbole,Type,Direction,Volume,Prix,Ordre,Commission,Echange,Profit,Solde,Commentaire
2018.08.14 21:15:00,3.0,US2000V12018,sell,out,88.41,1690.68,3.0,0,0.0,384.58,100384.58,
2018.08.15 21:15:00,5.0,US2000V12018,buy,out,77.04,1670.59,5.0,0,0.0,516.17,100900.75,
2018.08.16 21:15:00,7.0,US2000V12018,sell,out,72.48,1684.54,7.0,0,0.0,92.77,100993.52,
2018.08.17 21:15:00,9.0,US2000V12018,sell,out,114.63,1691.06,9.0,0,0.0,388.6,101382.12,
2018.08.20 17:32:46,11.0,US2000V12018,buy,out,140.8,1697.92,11.0,0,0.0,-1013.76,100368.36,sl 1697.92
2018.08.21 21:15:00,13.0,US2000V12018,sell,out,74.95,1717.99,13.0,0,0.0,525.4,100893.76,
2018.08.22 21:15:00,15.0,US2000V12018,sell,out,145.17,1720.3,15.0,0,0.0,-251.14,100642.62,
2018.08.23 16:22:00,17.0,US2000V12018,buy,out,333.25,1721.68,17.0,0,0.0,-1053.07,99589.55,sl 1721.54
2018.08.24 21:15:00,19.0,US2000V12018,sell,out,138.89,1723.24,19.0,0,0.0,-216.67,99372.88,
2018.08.27 21:15:00,21.0,US2000V12018,sell,out,103.62,1727.61,21.0,0,0.0,-830.0,98542.88,
2018.08.28 21:15:00,23.0,US2000V12018,buy,out,174.1,1729.95,23.0,0,0.0,-510.11,98032.77,
2018.08.29 16:35:27,25.0,US2000V12018,buy,out,182.89,1730.15,25.0,0,0.0,-1022.36,97010.41,sl 1729.92
2018.08.30 16:16:00,27.0,US2000V12018,buy,out,223.01,1733.42,27.0,0,0.0,-992.39,96018.02,sl 1733.32
2018.08.31 21:15:00,29.0,US2000V12018,sell,out,172.38,1737.03,29.0,0,0.0,737.79,96755.81,
2018.09.04 21:15:00,31.0,US2000V12018,buy,out,78.79,1732.8,31.0,0,0.0,-436.5,96319.31,
2018.09.05 21:15:00,33.0,US2000V12018,buy,out,113.58,1728.65,33.0,0,0.0,-616.74,95702.57,
2018.09.06 16:13:41,35.0,US2000V12018,sell,out,154.35,1725.14,35.0,0,0.0,-984.75,94717.82,sl 1725.32
2018.09.07 21:15:00,37.0,US2000V12018,sell,out,80.81,1710.58,37.0,0,0.0,-532.54,94185.28,
2018.09.10 18:51:32,39.0,US2000V12018,sell,out,91.0,1713.74,39.0,0,0.0,-948.22,93237.06,sl 1713.81
2018.09.11 16:42:36,41.0,US2000V12018,sell,out,128.95,1710.26,41.0,0,0.0,-955.52,92281.54,sl 1710.44
2018.09.12 16:24:27,43.0,US2000V12018,buy,out,105.1,1707.94,43.0,0,0.0,562.29,92843.83,
2018.09.12 21:15:00,44.0,US2000V12018,buy,out,105.1,1715.36,44.0,0,0.0,-217.56,92626.27,
2018.09.13 21:15:00,46.0,US2000V12018,buy,out,112.27,1715.46,46.0,0,0.0,-218.93,92407.34,
2018.09.14 16:16:32,48.0,US2000V12018,buy,out,272.58,1715.98,48.0,0,0.0,-962.21,91445.13,sl 1715.84
2018.09.17 21:15:00,50.0,US2000V12018,buy,out,87.67,1706.06,50.0,0,0.0,437.47,91882.6,
2018.09.18 21:15:00,52.0,US2000V12018,sell,out,103.58,1712.99,52.0,0,0.0,72.51,91955.11,
2018.09.19 17:34:36,54.0,US2000V12018,sell,out,147.83,1709.48,54.0,0,0.0,-928.37,91026.74,sl 1709.54
2018.09.20 21:15:00,56.0,US2000V12018,sell,out,108.23,1718.16,56.0,0,0.0,653.71,91680.45,
2018.09.21 17:08:00,58.0,US2000V12018,buy,out,107.35,1713.19,58.0,0,0.0,568.96,92249.41,
2018.09.21 21:15:00,59.0,US2000V12018,buy,out,107.35,1715.81,59.0,0,0.0,287.7,92537.11,
2018.09.24 17:11:04,61.0,US2000V12018,buy,out,102.59,1700.06,61.0,0,0.0,605.28,93142.39,
2018.09.24 21:15:00,62.0,US2000V12018,buy,out,102.59,1705.5,62.0,0,0.0,47.19,93189.58,
2018.09.25 21:15:00,64.0,US2000V12018,sell,out,142.49,1709.61,64.0,0,0.0,-186.66,93002.92,
2018.09.26 21:15:00,66.0,US2000V12018,buy,out,149.76,1702.8,66.0,0,0.0,152.76,93155.68,
2018.09.27 21:15:00,68.0,US2000V12018,sell,out,151.22,1691.37,68.0,0,0.0,-514.15,92641.53,
2018.09.28 21:15:00,70.0,US2000V12018,sell,out,77.45,1694.26,70.0,0,0.0,-265.65,92375.88,
2018.10.01 21:12:36,72.0,US2000V12018,buy,out,149.23,1678.06,72.0,0,0.0,2801.05,95176.93,tp 1678.26
2018.10.02 16:40:36,74.0,US2000V12018,buy,out,117.5,1664.79,74.0,0,0.0,579.28,95756.21,
2018.10.02 21:03:32,75.0,US2000V12018,buy,out,117.5,1657.38,75.0,0,0.0,1449.95,97206.16,tp 1657.57
2018.10.03 21:15:00,77.0,US2000V12018,sell,out,122.89,1669.44,77.0,0,0.0,761.92,97968.08,
2018.10.05 17:46:27,79.0,US2000V12018,buy,out,177.15,1628.41,79.0,0,0.0,2956.63,100924.71,tp 1628.51
2018.10.08 17:09:04,81.0,US2000V12018,sell,out,132.79,1624.96,81.0,0,0.0,-1009.2,99915.51,sl 1624.96
2018.10.09 18:58:36,83.0,US2000V12018,sell,out,95.24,1624.09,83.0,0,0.0,-1000.02,98915.49,sl 1624.10
2018.10.10 21:08:00,85.0,US2000V12018,buy,out,35.81,1589.83,85.0,0,0.0,596.24,99511.73,
2018.10.10 21:15:00,86.0,US2000V12018,buy,out,35.81,1586.9,86.0,0,0.0,701.16,100212.89,
2018.10.11 17:12:36,88.0,US2000V12018,sell,out,57.82,1563.92,88.0,0,0.0,-1009.54,99203.35,sl 1564.05
2018.10.12 21:15:00,90.0,US2000V12018,buy,out,40.29,1543.15,90.0,0,0.0,-55.2,99148.15,
2018.10.15 16:06:23,92.0,US2000V12018,sell,out,180.26,1542.45,92.0,0,0.0,-1027.48,98120.67,sl 1542.65
2018.10.16 17:59:32,94.0,US2000V12018,sell,out,47.72,1576.49,94.0,0,0.0,593.16,98713.83,
2018.10.16 21:15:00,95.0,US2000V12018,sell,out,47.72,1589.42,95.0,0,0.0,1210.18,99924.01,
2018.10.17 21:15:00,97.0,US2000V12018,buy,out,81.97,1590.35,97.0,0,0.0,-602.48,99321.53,
2018.10.18 21:15:00,99.0,US2000V12018,buy,out,112.99,1558.96,99.0,0,0.0,2258.67,101580.2,
2018.10.19 17:36:18,101.0,US2000V12018,sell,out,77.83,1556.17,101.0,0,0.0,-1018.79,100561.41,sl 1556.21
2018.10.22 16:44:00,103.0,US2000V12018,buy,out,99.17,1547.08,103.0,0,0.0,-1022.44,99538.97,sl 1546.91
2018.10.23 20:51:27,105.0,US2000V12018,buy,out,34.93,1535.99,105.0,0,0.0,-998.65,98540.32,sl 1535.89
2018.10.24 17:29:59,107.0,US2000V12018,buy,out,208.33,1507.16,107.0,0,0.0,2964.54,101504.86,tp 1507.20
2018.10.25 21:15:00,109.0,US2000V12018,sell,out,48.52,1504.04,109.0,0,0.0,670.06,102174.92,
2018.10.26 19:05:32,111.0,US2000V12018,buy,out,35.02,1499.38,111.0,0,0.0,-1021.53,101153.39,sl 1499.38
2018.10.29 17:03:32,113.0,US2000V12018,buy,out,109.71,1502.29,113.0,0,0.0,622.06,101775.45,
2018.10.29 17:22:36,114.0,US2000V12018,buy,out,109.71,1494.01,114.0,0,0.0,1530.45,103305.9,tp 1494.13
2018.10.30 21:30:30,116.0,US2000V12018,sell,out,78.14,1505.67,116.0,0,0.0,769.68,104075.58,
2018.10.31 21:30:30,118.0,US2000V12018,buy,out,198.61,1512.47,118.0,0,0.0,1539.23,105614.81,
2018.11.01 18:27:36,120.0,US2000V12018,sell,out,68.58,1542.26,120.0,0,0.0,660.43,106275.24,
2018.11.01 21:30:30,121.0,US2000V12018,sell,out,68.58,1544.04,121.0,0,0.0,782.5,107057.74,
2018.11.02 16:26:23,123.0,US2000V12018,sell,out,100.42,1539.99,123.0,0,0.0,-1082.53,105975.21,sl 1540.11
2018.11.05 21:15:00,125.0,US2000V12018,buy,out,130.35,1550.91,125.0,0,0.0,-666.09,105309.12,
2018.11.06 18:42:32,127.0,US2000V12018,sell,out,89.85,1556.52,127.0,0,0.0,641.53,105950.65,
2018.11.06 21:15:00,128.0,US2000V12018,sell,out,89.85,1550.37,128.0,0,0.0,88.95,106039.6,
2018.11.07 21:15:00,130.0,US2000V12018,sell,out,62.89,1578.79,130.0,0,0.0,427.02,106466.62,
2018.11.08 20:32:36,132.0,US2000V12018,sell,out,134.93,1574.71,132.0,0,0.0,-1095.63,105370.99,sl 1574.94
2018.11.09 21:15:00,134.0,US2000V12018,buy,out,67.67,1549.52,134.0,0,0.0,720.01,106091.0,
2018.11.12 21:15:00,136.0,US2000V12018,buy,out,78.41,1530.39,136.0,0,0.0,307.37,106398.37,
2018.11.13 20:14:27,138.0,US2000V12018,sell,out,74.14,1518.7,138.0,0,0.0,-1082.44,105315.93,sl 1518.95
2018.11.14 21:15:00,140.0,US2000V12018,buy,out,63.06,1514.31,140.0,0,0.0,-138.73,105177.2,
2018.11.15 17:16:13,142.0,US2000V12018,buy,out,104.96,1501.55,142.0,0,0.0,-1055.9,104121.3,sl 1501.51
2018.11.16 17:52:36,144.0,US2000V12018,sell,out,67.17,1510.15,144.0,0,0.0,-1047.85,103073.45,sl 1510.25
2018.11.19 17:47:32,146.0,US2000V12018,buy,out,53.57,1505.45,146.0,0,0.0,620.88,103694.33,
2018.11.19 21:15:00,147.0,US2000V12018,buy,out,53.57,1503.56,147.0,0,0.0,722.12,104416.45,
2018.11.20 21:15:00,149.0,US2000V12018,buy,out,41.06,1468.4,149.0,0,0.0,59.13,104475.58,
2018.11.21 21:15:00,151.0,US2000V12018,sell,out,71.16,1491.75,151.0,0,0.0,619.09,105094.67,
2018.11.26 15:44:36,153.0,US2000V12018,sell,out,43.32,1502.52,153.0,0,-60.79,635.94,105669.82,
2018.11.26 21:15:00,154.0,US2000V12018,sell,out,43.32,1501.82,154.0,0,-60.78,605.61,106214.65,
2018.11.27 21:15:00,156.0,US2000V12018,sell,out,60.21,1490.83,156.0,0,-21.12,-906.16,105287.37,
2018.11.28 18:01:36,158.0,US2000V12018,buy,out,77.7,1504.47,158.0,0,1.03,-1059.83,104228.57,sl 1504.38
2018.11.28 21:15:00,160.0,US2000V12018,sell,out,46.88,1520.41,160.0,0,0.0,250.81,104479.38,
2018.11.29 18:44:32,162.0,US2000V12018,buy,out,143.12,1529.71,162.0,0,0.0,-1049.07,103430.31,sl 1529.68
2018.11.30 21:15:00,164.0,US2000V12018,sell,out,119.98,1528.93,164.0,0,0.0,188.37,103618.68,
2018.12.03 21:15:00,166.0,US2000V12018,buy,out,60.63,1546.24,166.0,0,0.0,-651.77,102966.91,
2018.12.04 17:30:36,168.0,US2000V12018,buy,out,49.5,1523.81,168.0,0,0.0,625.19,103592.1,
2018.12.04 18:22:41,169.0,US2000V12018,buy,out,49.5,1505.21,169.0,0,0.0,1545.89,105137.99,tp 1505.24
2018.12.06 22:05:36,171.0,US2000V12018,buy,out,38.75,1478.35,171.0,0,0.0,-1051.29,104086.7,sl 1478.35
2018.12.07 20:46:23,173.0,US2000V12018,buy,out,110.61,1446.92,173.0,0,0.0,3132.48,107219.18,tp 1447.01
2018.12.10 21:15:00,175.0,US2000V12018,buy,out,146.87,1440.34,175.0,0,0.0,236.46,107455.64,
2018.12.11 18:16:27,177.0,US2000V12018,sell,out,59.76,1443.44,177.0,0,0.0,-1074.48,106381.16,sl 1443.44
2018.12.12 21:15:00,179.0,US2000V12018,sell,out,46.11,1460.73,179.0,0,0.0,-91.3,106289.86,
2018.12.13 21:15:00,181.0,US2000V12018,buy,out,84.69,1434.05,181.0,0,0.0,1123.84,107413.7,
2018.12.14 18:49:00,183.0,US2000V12018,sell,out,86.2,1420.69,183.0,0,0.0,-1083.53,106330.17,sl 1420.80
2018.12.17 16:55:32,185.0,US2000V12018,buy,out,84.45,1410.25,185.0,0,0.0,-1081.8,105248.37,sl 1410.03
2018.12.18 20:43:23,187.0,US2000V12018,sell,out,48.86,1378.08,187.0,0,0.0,-1073.94,104174.43,sl 1378.52
2018.12.19 20:09:00,189.0,US2000V12018,sell,out,110.23,1375.66,189.0,0,0.0,-1091.28,103083.15,sl 1376.11
2018.12.20 17:00:36,191.0,US2000V12018,sell,out,92.95,1339.81,191.0,0,0.0,-1053.12,102030.03,sl 1340.05
2018.12.21 16:14:32,193.0,US2000V12018,buy,out,245.85,1326.9,193.0,0,0.0,-1020.28,101009.75,sl 1326.90
2018.12.24 16:42:59,195.0,US2000V12018,buy,out,68.06,1289.83,195.0,0,0.0,-1020.9,99988.85,sl 1289.67
2018.12.26 21:15:00,197.0,US2000V12018,sell,out,61.19,1311.77,197.0,0,0.0,1740.86,101729.71,
2018.12.27 21:15:00,199.0,US2000V12018,buy,out,51.69,1302.99,199.0,0,0.0,315.83,102045.54,
2018.12.28 20:05:36,201.0,US2000V12018,buy,out,100.93,1338.62,201.0,0,0.0,-1031.5,101014.04,sl 1338.51
2018.12.31 21:15:00,203.0,US2000V12018,buy,out,126.42,1337.05,203.0,0,0.0,50.57,101064.61,
2019.01.02 21:15:00,205.0,US2000V12018,sell,out,39.2,1348.57,205.0,0,0.0,-43.51,101021.1,
2019.01.03 21:15:00,207.0,US2000V12018,buy,out,66.85,1334.78,207.0,0,0.0,278.1,101299.2,
2019.01.04 21:15:00,209.0,US2000V12018,sell,out,38.24,1379.53,209.0,0,0.0,809.54,102108.74,
2019.01.07 17:59:36,211.0,US2000V12018,sell,out,41.64,1406.87,211.0,0,0.0,614.19,102722.93,
2019.01.07 21:15:00,212.0,US2000V12018,sell,out,41.64,1403.37,212.0,0,0.0,468.45,103191.38,
2019.01.08 21:15:00,214.0,US2000V12018,sell,out,64.01,1420.35,214.0,0,0.0,-32.65,103158.73,
2019.01.09 16:55:59,216.0,US2000V12018,sell,out,90.09,1425.84,216.0,0,0.0,-1034.23,102124.5,sl 1425.87
2019.01.10 21:15:00,218.0,US2000V12018,sell,out,74.16,1441.05,218.0,0,0.0,209.87,102334.37,
2019.01.11 18:07:36,220.0,US2000V12018,buy,out,155.52,1443.75,220.0,0,0.0,-1041.98,101292.39,sl 1443.63
2019.01.14 21:15:00,222.0,US2000V12018,buy,out,78.52,1440.66,222.0,0,0.0,-635.23,100657.16,
2019.01.15 16:52:32,224.0,US2000V12018,buy,out,213.25,1436.47,224.0,0,0.0,-1032.13,99625.03,sl 1436.35
2019.01.16 21:15:00,226.0,US2000V12018,sell,out,77.1,1454.36,226.0,0,0.0,-261.37,99363.66,
2019.01.17 21:15:00,228.0,US2000V12018,sell,out,92.68,1461.78,228.0,0,0.0,354.96,99718.62,
2019.01.18 21:15:00,230.0,US2000V12018,sell,out,105.41,1479.84,230.0,0,0.0,463.8,100182.42,
2019.01.22 21:15:00,232.0,US2000V12018,buy,out,73.17,1452.41,232.0,0,0.0,942.43,101124.85,
2019.01.23 16:54:00,234.0,US2000V12018,sell,out,90.61,1456.7,234.0,0,0.0,-1027.52,100097.33,sl 1456.88
2019.01.24 21:15:00,236.0,US2000V12018,sell,out,181.33,1463.76,236.0,0,0.0,1039.02,101136.35,
2019.01.25 21:15:00,238.0,US2000V12018,sell,out,79.19,1482.62,238.0,0,0.0,346.06,101482.41,
2019.01.28 21:15:00,240.0,US2000V12018,buy,out,65.01,1475.08,240.0,0,0.0,-729.41,100753.0,
2019.01.29 16:30:27,242.0,US2000V12018,buy,out,259.0,1475.6,242.0,0,0.0,-1007.51,99745.49,sl 1475.60
2019.01.30 17:01:59,244.0,US2000V12018,buy,out,100.65,1478.02,244.0,0,0.0,-997.44,98748.05,sl 1478.02
2019.01.31 21:15:00,246.0,US2000V12018,sell,out,120.86,1492.77,246.0,0,0.0,122.07,98870.12,
2019.02.01 16:06:32,248.0,US2000V12018,buy,out,183.77,1501.12,248.0,0,0.0,-1016.25,97853.87,sl 1500.97
2019.02.04 16:01:59,250.0,US2000V12018,sell,out,231.33,1499.06,250.0,0,0.0,-1029.42,96824.45,sl 1499.28
2019.02.05 17:47:36,252.0,US2000V12018,sell,out,130.84,1517.22,252.0,0,0.0,-969.52,95854.93,sl 1517.23
2019.02.06 19:36:36,254.0,US2000V12018,buy,out,222.91,1520.29,254.0,0,0.0,-987.49,94867.44,sl 1520.16
2019.02.07 21:15:00,256.0,US2000V12018,buy,out,71.7,1503.28,256.0,0,0.0,-65.96,94801.48,
2019.02.08 20:12:23,258.0,US2000V12018,buy,out,143.2,1503.66,258.0,0,0.0,-947.98,93853.5,sl 1503.66
2019.02.11 16:19:18,260.0,US2000V12018,buy,out,147.33,1511.05,260.0,0,0.0,-947.33,92906.17,sl 1510.99
2019.02.12 21:15:00,262.0,US2000V12018,sell,out,50.32,1535.27,262.0,0,0.0,-103.66,92802.51,
2019.02.13 20:38:00,264.0,US2000V12018,buy,out,144.77,1543.46,264.0,0,0.0,-930.87,91871.64,sl 1543.44
2019.02.14 21:15:00,266.0,US2000V12018,sell,out,95.0,1547.3,266.0,0,0.0,357.2,92228.84,
2019.02.15 21:15:00,268.0,US2000V12018,sell,out,69.92,1564.26,268.0,0,0.0,330.02,92558.86,
2019.02.19 21:15:00,270.0,US2000V12018,sell,out,118.05,1576.16,270.0,0,0.0,548.93,93107.79,
2019.02.20 21:15:00,272.0,US2000V12018,sell,out,223.81,1580.75,272.0,0,0.0,866.14,93973.93,
2019.02.21 21:15:00,274.0,US2000V12018,buy,out,162.58,1572.88,274.0,0,0.0,214.61,94188.54,
2019.02.22 21:15:00,276.0,US2000V12018,sell,out,90.13,1585.41,276.0,0,0.0,-51.37,94137.17,
2019.02.26 21:15:00,278.0,US2000V12018,buy,out,92.02,1584.03,278.0,0,1.21,649.66,94788.04,
2019.02.27 21:15:00,280.0,US2000V12018,buy,out,161.47,1582.48,280.0,0,2.13,12.92,94803.09,
2019.02.28 15:58:36,282.0,US2000V12018,sell,out,93.86,1572.2,282.0,0,-32.93,-964.88,93805.28,sl 1572.38
2019.02.28 17:35:36,284.0,US2000V12018,buy,out,130.1,1579.61,284.0,0,0.0,-940.62,92864.66,sl 1579.59
2019.03.01 21:15:00,286.0,US2000V12018,sell,out,71.1,1586.68,286.0,0,0.0,-194.81,92669.85,
2019.03.04 16:54:36,288.0,US2000V12018,buy,out,99.43,1583.04,288.0,0,0.0,570.73,93240.58,
2019.03.04 17:34:36,289.0,US2000V12018,buy,out,99.43,1574.76,289.0,0,0.0,1394.01,94634.59,tp 1574.80
2019.03.05 17:41:36,291.0,US2000V12018,buy,out,149.97,1575.08,291.0,0,0.0,-961.31,93673.28,sl 1574.98
2019.03.06 19:09:36,293.0,US2000V12018,buy,out,159.03,1544.05,293.0,0,0.0,2810.06,96483.34,tp 1544.05
2019.03.07 17:31:36,295.0,US2000V12018,buy,out,92.41,1536.16,295.0,0,0.0,-981.39,95501.95,sl 1535.98
2019.03.11 21:30:30,297.0,US2000V12018,sell,out,154.53,1548.02,297.0,0,0.0,1885.27,97387.22,
2019.03.12 21:30:30,299.0,US2000V12018,sell,out,134.88,1548.54,299.0,0,0.0,-454.55,96932.67,
2019.03.13 19:45:32,301.0,US2000V12018,sell,out,184.63,1556.81,301.0,0,0.0,-980.39,95952.28,sl 1556.87
2019.03.14 16:45:27,303.0,US2000V12018,buy,out,574.56,1552.25,303.0,0,0.0,-971.01,94981.27,sl 1552.23
2019.03.15 20:12:00,305.0,US2000V12018,sell,out,167.51,1556.36,305.0,0,0.0,-956.48,94024.79,sl 1556.40
2019.03.18 16:20:23,307.0,US2000V12018,sell,out,119.92,1562.14,307.0,0,0.0,-947.37,93077.42,sl 1562.20
2019.03.19 16:27:04,309.0,US2000V12018,buy,out,227.01,1562.62,309.0,0,0.0,-944.36,92133.06,sl 1562.56
2019.03.21 21:30:00,311.0,US2000V12018,sell,out,143.95,1567.65,311.0,0,0.0,352.68,92485.74,
2019.03.22 16:45:41,313.0,US2000V12018,buy,out,44.04,1521.05,313.0,0,0.0,554.9,93040.64,
2019.03.25 01:39:15,314.0,US2000V12018,buy,out,44.04,1502.15,314.0,0,1.74,1387.26,94429.64,tp 1502.15
2019.03.25 16:14:20,316.0,US2000V12018,sell,out,74.94,1515.67,316.0,0,0.0,567.3,94996.94,
2019.03.25 21:15:00,317.0,US2000V12018,sell,out,74.94,1518.9,317.0,0,0.0,809.35,95806.29,
2019.03.26 16:51:42,319.0,US2000V12018,sell,out,89.95,1529.25,319.0,0,0.0,-957.97,94848.32,sl 1529.25
2019.03.27 19:11:30,321.0,US2000V12018,buy,out,73.24,1529.32,321.0,0,0.0,-949.92,93898.4,sl 1529.30
2019.03.28 16:15:37,323.0,US2000V12018,buy,out,86.94,1527.86,323.0,0,0.0,564.24,94462.64,
2019.03.28 20:57:41,324.0,US2000V12018,buy,out,86.94,1539.76,324.0,0,0.0,-470.35,93992.29,sl 1539.75
2019.04.01 01:46:14,326.0,US2000V12018,buy,out,109.29,1551.66,326.0,0,4.33,-940.99,93055.63,sl 1551.65
2019.04.01 17:33:39,328.0,US2000V12018,sell,out,118.54,1550.29,328.0,0,0.0,-931.72,92123.91,sl 1550.30
2019.04.02 21:15:00,330.0,US2000V12018,buy,out,68.49,1555.85,330.0,0,0.0,-561.62,91562.29,
2019.04.03 18:05:03,332.0,US2000V12018,buy,out,131.74,1572.05,332.0,0,0.0,-915.59,90646.7,sl 1572.05
2019.04.04 16:32:20,334.0,US2000V12018,sell,out,138.39,1564.35,334.0,0,0.0,-906.45,89740.25,sl 1564.35
2019.04.05 21:15:00,336.0,US2000V12018,sell,out,157.43,1583.25,336.0,0,0.0,566.75,90307.0,
2019.04.08 21:15:00,338.0,US2000V12018,sell,out,99.78,1580.4,338.0,0,0.0,-209.54,90097.46,
2019.04.09 18:11:38,340.0,US2000V12018,buy,out,115.5,1577.75,340.0,0,0.0,-900.9,89196.56,sl 1577.75
2019.04.10 19:16:34,342.0,US2000V12018,sell,out,68.61,1579.45,342.0,0,0.0,535.16,89731.72,
2019.04.10 21:15:00,343.0,US2000V12018,sell,out,68.61,1584.2,343.0,0,0.0,861.06,90592.78,
2019.04.12 21:15:00,345.0,US2000V12018,buy,out,170.92,1587.45,345.0,0,0.0,102.55,90695.33,
2019.04.15 18:10:15,347.0,US2000V12018,buy,out,73.14,1579.21,347.0,0,0.0,544.16,91239.49,
2019.04.15 21:15:00,348.0,US2000V12018,buy,out,73.14,1582.85,348.0,0,0.0,277.93,91517.42,
2019.04.16 21:15:00,350.0,US2000V12018,buy,out,172.67,1588.05,350.0,0,0.0,-448.94,91068.48,
2019.04.17 21:15:00,352.0,US2000V12018,buy,out,52.33,1572.6,352.0,0,0.0,133.44,91201.92,
2019.04.18 21:15:00,354.0,US2000V12018,buy,out,84.05,1568.55,354.0,0,0.0,-474.88,90727.04,
2019.04.22 16:07:35,356.0,US2000V12018,sell,out,189.01,1563.54,356.0,0,0.0,-909.14,89817.9,sl 1563.55
2019.04.23 21:15:00,358.0,US2000V12018,sell,out,105.05,1589.45,358.0,0,0.0,1738.58,91556.48,
2019.04.24 21:15:00,360.0,US2000V12018,sell,out,160.62,1595.45,360.0,0,0.0,658.54,92215.02,
2019.04.25 21:15:00,362.0,US2000V12018,buy,out,58.36,1577.6,362.0,0,0.0,-469.8,91745.22,
2019.04.26 21:15:00,364.0,US2000V12018,sell,out,99.07,1592.95,364.0,0,0.0,910.45,92655.67,
2019.04.29 21:15:00,366.0,US2000V12018,sell,out,148.24,1603.2,366.0,0,0.0,177.89,92833.56,
2019.04.30 17:07:36,368.0,US2000V12018,buy,out,189.45,1583.03,368.0,0,0.0,2788.7,95622.26,tp 1583.05
2019.05.01 21:15:00,370.0,US2000V12018,buy,out,106.24,1588.6,370.0,0,0.0,10.62,95632.88,
2019.05.02 17:20:40,372.0,US2000V12018,sell,out,72.44,1573.44,372.0,0,0.0,-956.93,94675.95,sl 1573.45
2019.05.03 21:15:00,374.0,US2000V12018,sell,out,106.37,1612.9,374.0,0,0.0,1303.03,95978.98,
2019.05.06 21:15:00,376.0,US2000V12018,sell,out,84.93,1617.15,376.0,0,0.0,1358.88,97337.86,
2019.05.07 19:21:39,378.0,US2000V12018,buy,out,43.45,1583.85,378.0,0,0.0,584.4,97922.26,
2019.05.07 21:15:00,379.0,US2000V12018,buy,out,43.45,1581.55,379.0,0,0.0,684.34,98606.6,
2019.05.08 21:15:00,381.0,US2000V12018,sell,out,108.35,1582.1,381.0,0,0.0,-281.71,98324.89,
2019.05.09 18:27:15,383.0,US2000V12018,buy,out,92.75,1563.95,383.0,0,0.0,-983.15,97341.74,sl 1563.95
2019.05.10 19:20:34,385.0,US2000V12018,buy,out,99.83,1566.85,385.0,0,0.0,-973.34,96368.4,sl 1566.85
2019.05.13 21:15:00,387.0,US2000V12018,buy,out,79.97,1529.0,387.0,0,0.0,583.78,96952.18,
2019.05.14 20:38:16,389.0,US2000V12018,sell,out,44.43,1548.97,389.0,0,0.0,582.48,97534.66,
2019.05.14 21:15:00,390.0,US2000V12018,sell,out,44.43,1547.35,390.0,0,0.0,510.5,98045.16,
2019.05.15 17:25:12,392.0,US2000V12018,sell,out,61.66,1545.9,392.0,0,0.0,588.85,98634.01,
2019.05.15 21:15:00,393.0,US2000V12018,sell,out,61.66,1548.6,393.0,0,0.0,755.34,99389.35,
2019.05.16 21:15:00,395.0,US2000V12018,sell,out,74.44,1558.5,395.0,0,0.0,-483.86,98905.49,
2019.05.17 16:49:21,397.0,US2000V12018,buy,out,160.82,1551.35,397.0,0,0.0,-989.04,97916.45,sl 1551.35
2019.05.20 21:15:00,399.0,US2000V12018,sell,out,142.94,1523.75,399.0,0,0.0,-736.14,97180.31,
2019.05.21 16:51:57,401.0,US2000V12018,sell,out,80.18,1546.8,401.0,0,0.0,584.51,97764.82,
2019.05.21 21:15:00,402.0,US2000V12018,sell,out,80.18,1545.2,402.0,0,0.0,456.22,98221.04,
2019.05.22 16:06:04,404.0,US2000V12018,sell,out,248.66,1539.63,404.0,0,0.0,-987.18,97233.86,sl 1539.65
2019.05.23 21:15:00,406.0,US2000V12018,buy,out,60.2,1494.25,406.0,0,0.0,448.49,97682.35,
2019.05.24 21:15:00,408.0,US2000V12018,buy,out,105.03,1515.35,408.0,0,0.0,-819.23,96863.12,
2019.05.27 18:31:24,410.0,US2000V12018,buy,out,587.04,1516.52,410.0,0,0.0,-980.36,95882.76,sl 1516.50
2019.05.28 21:15:00,412.0,US2000V12018,buy,out,130.45,1507.1,412.0,0,0.0,1174.05,97056.81,
2019.05.29 21:15:00,414.0,US2000V12018,buy,out,74.37,1485.35,414.0,0,0.0,-208.24,96848.57,
2019.05.30 16:53:59,416.0,US2000V12018,sell,out,106.42,1491.75,416.0,0,0.0,-968.42,95880.15,sl 1491.75
2019.05.31 16:39:37,418.0,US2000V12018,buy,out,117.64,1468.85,418.0,0,0.0,-958.77,94921.38,sl 1468.85
2019.06.03 16:19:30,420.0,US2000V12018,buy,out,148.31,1471.76,420.0,0,0.0,-950.67,93970.71,sl 1471.75
2019.06.04 21:15:00,422.0,US2000V12018,sell,out,114.59,1502.65,422.0,0,0.0,1174.55,95145.26,
2019.06.05 21:15:00,424.0,US2000V12018,buy,out,69.44,1504.15,424.0,0,0.0,-229.15,94916.11,
2019.06.06 21:15:00,426.0,US2000V12018,buy,out,84.36,1500.85,426.0,0,0.0,-122.32,94793.79,
2019.06.07 21:15:00,428.0,US2000V12018,sell,out,100.84,1516.65,428.0,0,0.0,40.34,94834.13,
2019.06.10 21:15:00,430.0,US2000V12018,sell,out,67.02,1525.85,430.0,0,0.0,-529.46,94304.67,
