Heure,Opération,Symbole,Type,Direction,Volume,Prix,Ordre,Commission,Echange,Profit,Solde,Commentaire
2018.02.21 21:10:17,75.0,US30V12018,sell,out,4.27,24958.95,75.0,0,0.0,-1030.69,101951.1,sl 24959.17
2018.02.22 18:32:38,77.0,US30V12018,sell,out,4.73,25083.16,77.0,0,0.0,-0.8,101950.3,sl 25083.33
2018.02.23 16:40:29,79.0,US30V12018,buy,out,10.61,25070.98,79.0,0,0.0,-3.29,101947.01,sl 25070.67
2018.02.26 19:26:15,81.0,US30V12018,sell,out,8.11,25680.95,81.0,0,0.0,1022.83,102969.84,tp 25680.49
2018.02.27 16:42:30,83.0,US30V12018,sell,out,11.17,25685.1,83.0,0,0.0,-1030.21,101939.63,sl 25685.17
2018.02.28 16:48:15,85.0,US30V12018,sell,out,11.43,25480.67,85.0,0,0.0,-1019.1,100920.53,sl 25480.67
2018.03.01 18:31:17,87.0,US30V12018,sell,out,4.69,24870.26,87.0,0,0.0,-1011.02,99909.51,sl 24870.67
2018.03.02 18:59:14,89.0,US30V12018,sell,out,2.54,24551.85,89.0,0,0.0,299.77,100209.28,
2018.03.02 19:14:27,90.0,US30V12018,sell,out,2.54,24433.38,90.0,0,0.0,-1.14,100208.14,sl 24433.83
2018.03.05 17:07:29,92.0,US30V12018,sell,out,3.61,24603.59,92.0,0,0.0,302.37,100510.51,
2018.03.05 17:22:38,93.0,US30V12018,sell,out,3.61,24659.25,93.0,0,0.0,503.31,101013.82,tp 24658.59
2018.03.06 18:56:29,95.0,US30V12018,buy,out,6.31,24854.32,95.0,0,0.0,-4.1,101009.72,sl 24853.67
2018.03.07 18:11:38,97.0,US30V12018,sell,out,4.21,24550.36,97.0,0,0.0,-1010.27,99999.45,sl 24550.57
2018.03.08 17:03:54,99.0,US30V12018,buy,out,9.75,24847.7,99.0,0,0.0,-0.29,99999.16,sl 24847.67
2018.03.09 16:26:26,101.0,US30V12018,sell,out,13.13,25087.48,101.0,0,0.0,-4.6,99994.56,sl 25087.83
2018.03.12 16:28:03,103.0,US30V12018,buy,out,4.18,25177.87,103.0,0,0.0,300.12,100294.68,
2018.03.12 17:04:27,104.0,US30V12018,buy,out,4.18,25249.71,104.0,0,0.0,-0.17,100294.51,sl 25249.67
2018.03.13 16:20:26,106.0,US30V12018,buy,out,9.46,25220.01,106.0,0,0.0,-3.22,100291.29,sl 25219.67
2018.03.14 16:26:01,108.0,US30V12018,buy,out,13.19,24894.29,108.0,0,0.0,-1.58,100289.71,sl 24894.17
2018.03.15 16:54:41,110.0,US30V12018,sell,out,5.82,24990.29,110.0,0,0.0,-3.14,100286.57,sl 24990.83
2018.03.16 16:09:40,112.0,US30V12018,sell,out,33.25,24946.53,112.0,0,0.0,-1007.48,99279.09,sl 24946.67
2018.03.19 16:25:28,114.0,US30V12018,buy,out,12.33,24693.42,114.0,0,0.0,-3.08,99276.01,sl 24693.17
2018.03.20 16:59:36,116.0,US30V12018,buy,out,13.23,24730.72,116.0,0,0.0,-0.66,99275.35,sl 24730.67
2018.03.21 16:39:43,118.0,US30V12018,sell,out,6.42,24774.38,118.0,0,0.0,298.14,99573.49,
2018.03.21 16:51:27,119.0,US30V12018,sell,out,6.42,24805.66,119.0,0,0.0,498.96,100072.45,tp 24805.21
2018.03.22 16:42:38,121.0,US30V12018,buy,out,8.03,24184.12,121.0,0,0.0,1000.14,101072.59,tp 24184.17
2018.03.23 16:01:28,123.0,US30V12018,sell,out,15.04,24077.15,123.0,0,0.0,-2.71,101069.88,sl 24077.33
2018.03.26 16:51:19,125.0,US30V12018,buy,out,6.52,23887.44,125.0,0,0.0,-1.76,101068.12,sl 23887.17
2018.03.27 16:56:38,127.0,US30V12018,buy,out,8.12,24323.97,127.0,0,0.0,-1013.38,100054.74,sl 24323.57
2018.03.28 18:27:41,129.0,US30V12018,sell,out,4.98,24005.65,129.0,0,0.0,-0.9,100053.84,sl 24005.83
2018.03.29 16:12:20,131.0,US30V12018,buy,out,11.36,23953.45,131.0,0,0.0,-3.18,100050.66,sl 23953.17
2018.04.02 16:35:25,133.0,US30V12018,buy,out,3.83,23908.29,133.0,0,0.0,300.2,100350.86,
2018.04.02 16:57:41,134.0,US30V12018,buy,out,3.83,23856.06,134.0,0,0.0,500.24,100851.1,tp 23856.17
2018.04.03 16:46:41,136.0,US30V12018,buy,out,7.81,23822.5,136.0,0,0.0,-1010.07,99841.03,sl 23822.17
2018.04.04 16:16:42,138.0,US30V12018,sell,out,5.84,23678.09,138.0,0,0.0,-1.4,99839.63,sl 23678.33
2018.04.05 16:12:37,140.0,US30V12018,sell,out,10.76,24459.71,140.0,0,0.0,-1.29,99838.34,sl 24459.83
2018.04.06 16:42:24,142.0,US30V12018,sell,out,5.96,24222.44,142.0,0,0.0,-997.64,98840.7,sl 24222.57
2018.04.09 19:01:38,144.0,US30V12018,sell,out,7.59,24320.26,144.0,0,0.0,989.96,99830.66,tp 24319.99
2018.04.10 16:06:41,146.0,US30V12018,buy,out,10.73,24296.85,146.0,0,0.0,-1.93,99828.73,sl 24296.67
2018.04.11 16:42:40,148.0,US30V12018,sell,out,9.35,24299.63,148.0,0,0.0,-1.87,99826.86,sl 24299.83
2018.04.12 19:09:41,150.0,US30V12018,sell,out,6.78,24496.51,150.0,0,0.0,-2.17,99824.69,sl 24496.83
2018.04.13 16:31:40,152.0,US30V12018,buy,out,7.67,24396.04,152.0,0,0.0,998.1,100822.79,tp 24396.17
2018.04.16 18:51:31,154.0,US30V12018,sell,out,5.41,24634.37,154.0,0,0.0,303.18,101125.97,
2018.04.16 19:09:41,155.0,US30V12018,sell,out,5.41,24671.68,155.0,0,0.0,505.02,101630.99,tp 24671.49
2018.04.17 17:09:42,157.0,US30V12018,sell,out,15.59,24832.67,157.0,0,0.0,-2.49,101628.5,sl 24832.83
2018.04.18 21:15:00,159.0,US30V12018,buy,out,9.86,24780.33,159.0,0,0.0,-548.81,101079.69,
2018.04.19 18:38:28,161.0,US30V12018,buy,out,9.95,24628.35,161.0,0,0.0,-1.79,101077.9,sl 24628.17
2018.04.20 16:52:40,163.0,US30V12018,buy,out,5.52,24532.52,163.0,0,0.0,304.43,101382.33,
2018.04.20 17:03:14,164.0,US30V12018,buy,out,5.52,24495.92,164.0,0,0.0,506.46,101888.79,tp 24496.17
2018.04.23 16:34:40,166.0,US30V12018,buy,out,11.91,24447.27,166.0,0,0.0,-1.19,101887.6,sl 24447.17
2018.04.24 16:42:29,168.0,US30V12018,buy,out,7.18,24421.45,168.0,0,0.0,-2.01,101885.59,sl 24421.17
2018.04.25 21:15:00,170.0,US30V12018,sell,out,3.3,24134.67,170.0,0,0.0,4.42,101890.01,
2018.04.26 16:19:39,172.0,US30V12018,sell,out,11.05,24214.82,172.0,0,0.0,-0.11,101889.9,sl 24214.83
2018.04.27 16:55:41,174.0,US30V12018,buy,out,4.97,24192.07,174.0,0,0.0,306.15,102196.05,
2018.04.27 17:00:42,175.0,US30V12018,buy,out,4.97,24253.83,175.0,0,0.0,-0.8,102195.25,sl 24253.67
2018.04.30 18:12:23,177.0,US30V12018,buy,out,4.56,24316.87,177.0,0,0.0,306.89,102502.14,
2018.04.30 18:52:41,178.0,US30V12018,buy,out,4.56,24272.1,178.0,0,0.0,511.04,103013.18,tp 24272.17
2018.05.01 19:09:02,180.0,US30V12018,buy,out,7.05,23809.6,180.0,0,0.0,1029.79,104042.97,tp 23809.67
2018.05.02 17:59:16,182.0,US30V12018,buy,out,12.84,24021.68,182.0,0,0.0,-0.13,104042.84,sl 24021.67
2018.05.03 16:27:14,184.0,US30V12018,buy,out,4.21,23625.97,184.0,0,0.0,312.38,104355.22,
2018.05.03 16:36:29,185.0,US30V12018,buy,out,4.21,23576.34,185.0,0,0.0,521.32,104876.54,tp 23576.67
2018.05.04 16:26:30,187.0,US30V12018,sell,out,3.25,24036.03,187.0,0,0.0,314.28,105190.82,
2018.05.04 16:39:20,188.0,US30V12018,sell,out,3.25,24100.75,188.0,0,0.0,524.62,105715.44,tp 24100.49
2018.05.07 20:52:17,190.0,US30V12018,sell,out,7.54,24337.61,190.0,0,0.0,-1057.26,104658.18,sl 24337.67
2018.05.08 17:16:31,192.0,US30V12018,sell,out,7.51,24403.3,192.0,0,0.0,315.19,104973.37,
2018.05.08 17:24:38,193.0,US30V12018,sell,out,7.51,24361.3,193.0,0,0.0,-0.23,104973.14,sl 24361.33
2018.05.09 18:28:31,195.0,US30V12018,buy,out,8.13,24466.82,195.0,0,0.0,-1049.99,103923.15,sl 24466.67
2018.05.10 16:58:17,197.0,US30V12018,sell,out,6.43,24708.47,197.0,0,0.0,312.76,104235.91,
2018.05.10 17:45:59,198.0,US30V12018,sell,out,6.43,24740.67,198.0,0,0.0,519.8,104755.71,tp 24740.59
2018.05.11 20:13:17,200.0,US30V12018,sell,out,10.95,24744.61,200.0,0,0.0,-1048.13,103707.58,sl 24744.67
2018.05.14 17:26:30,202.0,US30V12018,sell,out,17.38,24969.29,202.0,0,0.0,-0.7,103706.88,sl 24969.33
2018.05.15 18:31:39,204.0,US30V12018,buy,out,9.79,24684.22,204.0,0,0.0,-0.49,103706.39,sl 24684.17
2018.05.16 16:11:40,206.0,US30V12018,sell,out,18.93,24691.93,206.0,0,0.0,-1039.26,102667.13,sl 24692.07
2018.05.17 16:36:58,208.0,US30V12018,sell,out,5.31,24817.33,208.0,0,0.0,307.98,102975.11,
2018.05.17 17:53:34,209.0,US30V12018,sell,out,5.31,24759.05,209.0,0,0.0,-1.49,102973.62,sl 24759.33
2018.05.18 16:35:39,211.0,US30V12018,sell,out,16.43,24687.05,211.0,0,0.0,-1031.48,101942.14,sl 24687.17
2018.05.21 17:25:41,213.0,US30V12018,sell,out,11.29,25025.76,213.0,0,0.0,-0.79,101941.35,sl 25025.83
2018.05.22 17:05:41,215.0,US30V12018,buy,out,14.37,24992.22,215.0,0,0.0,-0.72,101940.63,sl 24992.17
2018.05.23 17:07:39,217.0,US30V12018,sell,out,10.07,24683.05,217.0,0,0.0,-1019.89,100920.74,sl 24683.17
2018.05.24 16:34:04,219.0,US30V12018,buy,out,4.17,24663.36,219.0,0,0.0,303.62,101224.36,
2018.05.24 16:55:41,220.0,US30V12018,buy,out,4.17,24614.78,220.0,0,0.0,506.2,101730.56,tp 24615.17
2018.05.25 16:39:38,222.0,US30V12018,sell,out,12.15,24800.57,222.0,0,0.0,-3.16,101727.4,sl 24800.83
2018.05.28 17:18:55,224.0,US30V12018,sell,out,25.33,24755.7,224.0,0,0.0,-3.29,101724.11,sl 24755.83
2018.05.29 16:12:30,226.0,US30V12018,sell,out,11.47,24600.29,226.0,0,0.0,-0.46,101723.65,sl 24600.33
2018.05.30 16:43:40,228.0,US30V12018,buy,out,13.93,24544.09,228.0,0,0.0,-1022.74,100700.91,sl 24543.67
2018.05.31 16:24:42,230.0,US30V12018,buy,out,6.22,24462.59,230.0,0,0.0,302.17,101003.08,
2018.05.31 16:37:42,231.0,US30V12018,buy,out,6.22,24429.83,231.0,0,0.0,505.93,101509.01,tp 24430.27
2018.06.01 21:15:00,233.0,US30V12018,sell,out,14.57,24601.67,233.0,0,0.0,-796.4,100712.61,
2018.06.05 17:14:19,235.0,US30V12018,buy,out,18.31,24762.89,235.0,0,0.0,-4.03,100708.58,sl 24762.67
2018.06.06 16:04:24,237.0,US30V12018,buy,out,11.44,24863.2,237.0,0,0.0,302.82,101011.4,
2018.06.06 16:10:41,238.0,US30V12018,buy,out,11.44,24889.82,238.0,0,0.0,-1.72,101009.68,sl 24889.67
2018.06.07 16:08:39,240.0,US30V12018,sell,out,17.51,25246.98,240.0,0,0.0,-6.13,101003.55,sl 25247.33
2018.06.08 18:32:37,242.0,US30V12018,sell,out,14.49,25313.16,242.0,0,0.0,1011.84,102015.39,tp 25312.99
2018.06.11 18:17:00,244.0,US30V12018,buy,out,15.57,25373.83,244.0,0,0.0,-1030.11,100985.28,sl 25373.17
2018.06.12 20:29:15,246.0,US30V12018,buy,out,8.09,25265.15,246.0,0,0.0,303.54,101288.82,
2018.06.12 21:15:00,247.0,US30V12018,buy,out,8.09,25282.0,247.0,0,0.0,167.22,101456.04,
2018.06.13 20:00:30,249.0,US30V12018,buy,out,19.14,25305.2,249.0,0,0.0,-10.14,101445.9,sl 25304.67
2018.06.14 16:31:34,251.0,US30V12018,sell,out,21.51,25261.57,251.0,0,0.0,-1016.56,100429.34,sl 25261.67
2018.06.15 17:03:40,253.0,US30V12018,buy,out,11.69,24963.77,253.0,0,0.0,-1.17,100428.17,sl 24963.67
2018.06.18 17:10:38,255.0,US30V12018,sell,out,6.17,24949.97,255.0,0,0.0,302.14,100730.31,
2018.06.18 17:35:39,256.0,US30V12018,sell,out,6.17,24900.93,256.0,0,0.0,-0.43,100729.88,sl 24901.00
2018.06.19 16:30:27,258.0,US30V12018,buy,out,14.81,24561.17,258.0,0,0.0,1007.08,101736.96,tp 24561.17
2018.06.20 18:05:02,260.0,US30V12018,buy,out,9.17,24699.28,260.0,0,0.0,-1.01,101735.95,sl 24699.17
2018.06.21 16:09:29,262.0,US30V12018,buy,out,18.55,24484.52,262.0,0,0.0,1019.88,102755.83,tp 24484.67
2018.06.22 16:10:40,264.0,US30V12018,sell,out,22.66,24630.85,264.0,0,0.0,-3.4,102752.43,sl 24631.00
2018.06.25 16:28:31,266.0,US30V12018,buy,out,7.18,24304.75,266.0,0,0.0,-0.57,102751.86,sl 24304.67
2018.06.26 21:04:56,268.0,US30V12018,sell,out,10.66,24340.98,268.0,0,0.0,-0.21,102751.65,sl 24341.00
2018.06.27 16:14:39,270.0,US30V12018,sell,out,4.47,24505.74,270.0,0,0.0,309.5,103061.15,
2018.06.27 16:38:38,271.0,US30V12018,sell,out,4.47,24551.45,271.0,0,0.0,513.83,103574.98,tp 24551.33
2018.06.28 16:21:31,273.0,US30V12018,buy,out,15.01,24047.04,273.0,0,0.0,-5.55,103569.43,sl 24046.67
2018.06.29 17:34:17,275.0,US30V12018,sell,out,8.64,24466.68,275.0,0,0.0,-1.3,103568.13,sl 24466.83
2018.07.02 16:42:25,277.0,US30V12018,sell,out,6.61,24199.01,277.0,0,0.0,310.74,103878.87,
2018.07.02 17:01:39,278.0,US30V12018,sell,out,6.61,24230.51,278.0,0,0.0,518.95,104397.82,tp 24230.33
2018.07.03 16:23:27,280.0,US30V12018,buy,out,19.69,24391.25,280.0,0,0.0,-1.58,104396.24,sl 24391.17
2018.07.05 03:20:15,282.0,US30V12018,buy,out,21.97,24150.78,282.0,0,4.75,1052.14,105453.13,tp 24151.17
2018.07.05 16:53:54,284.0,US30V12018,buy,out,13.43,24198.56,284.0,0,0.0,1055.73,106508.86,tp 24198.67
2018.07.06 17:09:29,286.0,US30V12018,sell,out,13.17,24441.56,286.0,0,0.0,1067.56,107576.42,tp 24441.33
2018.07.09 20:43:36,288.0,US30V12018,sell,out,10.31,24783.8,288.0,0,0.0,1077.09,108653.51,tp 24783.59
2018.07.10 17:12:38,290.0,US30V12018,sell,out,18.21,24898.51,290.0,0,0.0,-5.83,108647.68,sl 24898.83
2018.07.11 17:46:36,292.0,US30V12018,sell,out,15.35,24719.67,292.0,0,0.0,-1092.31,107555.37,sl 24720.07
2018.07.12 21:15:00,294.0,US30V12018,sell,out,11.01,24903.17,294.0,0,0.0,-166.91,107388.46,
2018.07.13 16:37:28,296.0,US30V12018,buy,out,16.27,24965.77,296.0,0,0.0,-1075.45,106313.01,sl 24965.67
2018.07.16 19:20:14,298.0,US30V12018,buy,out,15.75,25051.83,298.0,0,0.0,-1073.52,105239.49,sl 25051.17
2018.07.17 18:23:36,300.0,US30V12018,sell,out,5.77,25134.25,300.0,0,0.0,316.89,105556.38,
2018.07.17 21:15:00,301.0,US30V12018,sell,out,5.77,25136.17,301.0,0,0.0,327.97,105884.35,
2018.07.18 16:06:26,303.0,US30V12018,sell,out,23.18,25141.98,303.0,0,0.0,-8.11,105876.24,sl 25142.33
2018.07.19 17:47:35,305.0,US30V12018,buy,out,12.24,25146.89,305.0,0,0.0,-1061.45,104814.79,sl 25146.67
2018.07.20 19:27:50,307.0,US30V12018,sell,out,13.49,25061.1,307.0,0,0.0,-3.1,104811.69,sl 25061.33
2018.07.23 16:34:15,309.0,US30V12018,buy,out,23.29,25000.87,309.0,0,0.0,-4.66,104807.03,sl 25000.67
2018.07.24 18:51:17,311.0,US30V12018,sell,out,8.92,25248.0,311.0,0,0.0,0.0,104807.03,sl 25248.00
2018.07.25 17:47:27,313.0,US30V12018,buy,out,13.97,25197.92,313.0,0,0.0,-1051.24,103755.79,sl 25197.67
2018.07.27 18:36:03,315.0,US30V12018,buy,out,7.98,25466.67,315.0,0,0.0,311.22,104067.01,
2018.07.27 18:37:30,316.0,US30V12018,buy,out,7.98,25440.43,316.0,0,0.0,520.62,104587.63,tp 25440.67
2018.07.30 17:03:28,318.0,US30V12018,buy,out,16.34,25427.67,318.0,0,0.0,0.0,104587.63,sl 25427.67
2018.07.31 16:25:38,320.0,US30V12018,sell,out,22.05,25384.0,320.0,0,0.0,-1047.38,103540.25,sl 25384.07
2018.08.01 16:43:39,322.0,US30V12018,sell,out,11.27,25479.73,322.0,0,0.0,312.52,103852.77,
2018.08.01 17:03:28,323.0,US30V12018,sell,out,11.27,25451.93,323.0,0,0.0,-0.79,103851.98,sl 25452.00
2018.08.02 16:32:40,325.0,US30V12018,sell,out,12.24,25197.94,325.0,0,0.0,-0.73,103851.25,sl 25198.00
2018.08.03 21:12:41,327.0,US30V12018,sell,out,6.67,25445.4,327.0,0,0.0,312.82,104164.07,
2018.08.03 21:15:00,328.0,US30V12018,sell,out,6.67,25447.17,328.0,0,0.0,324.63,104488.7,
2018.08.06 18:11:43,330.0,US30V12018,sell,out,16.11,25505.4,330.0,0,0.0,1045.54,105534.24,tp 25505.33
2018.08.07 17:34:44,332.0,US30V12018,sell,out,16.17,25648.21,332.0,0,0.0,-1.94,105532.3,sl 25648.33
2018.08.08 16:06:37,334.0,US30V12018,buy,out,25.73,25587.67,334.0,0,0.0,0.0,105532.3,sl 25587.67
2018.08.09 17:10:26,336.0,US30V12018,sell,out,24.02,25565.96,336.0,0,0.0,-1057.84,104474.46,sl 25566.07
2018.08.10 16:10:27,338.0,US30V12018,buy,out,14.31,25283.3,338.0,0,0.0,-1.86,104472.6,sl 25283.17
2018.08.13 17:07:28,340.0,US30V12018,sell,out,19.28,25308.95,340.0,0,0.0,-1048.45,103424.15,sl 25309.17
2018.08.14 17:19:13,342.0,US30V12018,sell,out,20.61,25286.58,342.0,0,0.0,-5.15,103419.0,sl 25286.83
2018.08.15 17:11:30,344.0,US30V12018,buy,out,9.27,25059.72,344.0,0,0.0,-0.46,103418.54,sl 25059.67
2018.08.16 17:46:01,346.0,US30V12018,sell,out,6.06,25529.91,346.0,0,0.0,312.57,103731.11,
2018.08.16 18:08:28,347.0,US30V12018,sell,out,6.06,25563.94,347.0,0,0.0,518.8,104249.91,tp 25563.59
2018.08.17 16:51:30,349.0,US30V12018,buy,out,20.84,25578.85,349.0,0,0.0,-1045.75,103204.16,sl 25578.67
2018.08.20 21:15:00,351.0,US30V12018,sell,out,15.21,25776.67,351.0,0,0.0,-43.04,103161.12,
2018.08.21 19:11:37,353.0,US30V12018,sell,out,15.45,25859.77,353.0,0,0.0,-0.93,103160.19,sl 25859.83
2018.08.22 16:30:02,355.0,US30V12018,buy,out,11.72,25766.25,355.0,0,0.0,309.64,103469.83,
2018.08.22 16:36:51,356.0,US30V12018,buy,out,11.72,25792.74,356.0,0,0.0,-0.82,103469.01,sl 25792.67
2018.08.23 16:30:41,358.0,US30V12018,sell,out,8.67,25756.17,358.0,0,0.0,310.73,103779.74,
2018.08.23 16:57:29,359.0,US30V12018,sell,out,8.67,25720.11,359.0,0,0.0,-1.91,103777.83,sl 25720.33
2018.08.24 16:01:22,361.0,US30V12018,buy,out,47.17,25740.0,361.0,0,0.0,-1053.31,102724.52,sl 25739.67
2018.08.27 17:06:23,363.0,US30V12018,sell,out,14.83,25999.04,363.0,0,0.0,-4.3,102720.22,sl 25999.33
2018.08.28 16:21:38,365.0,US30V12018,buy,out,14.93,26075.89,365.0,0,0.0,310.25,103030.47,
2018.08.28 16:35:51,366.0,US30V12018,buy,out,14.93,26096.68,366.0,0,0.0,-0.15,103030.32,sl 26096.67
2018.08.29 17:28:30,368.0,US30V12018,sell,out,20.07,26138.54,368.0,0,0.0,1034.41,104064.73,tp 26138.33
2018.08.30 17:27:00,370.0,US30V12018,buy,out,10.84,26014.46,370.0,0,0.0,316.64,104381.37,
2018.08.30 18:34:38,371.0,US30V12018,buy,out,10.84,26043.83,371.0,0,0.0,-1.73,104379.64,sl 26043.67
2018.08.31 16:07:39,373.0,US30V12018,sell,out,26.47,26010.32,373.0,0,0.0,1054.04,105433.68,tp 26009.93
2018.09.03 17:25:25,375.0,US30V12018,sell,out,45.52,26002.94,375.0,0,0.0,-1064.71,104368.97,sl 26003.17
2018.09.04 21:15:00,377.0,US30V12018,sell,out,9.1,25953.67,377.0,0,0.0,266.99,104635.96,
2018.09.05 18:59:36,379.0,US30V12018,sell,out,15.69,25950.31,379.0,0,0.0,-0.31,104635.65,sl 25950.33
2018.09.06 16:14:05,381.0,US30V12018,sell,out,10.9,25973.04,381.0,0,0.0,-1045.96,103589.69,sl 25973.07
2018.09.07 17:58:39,383.0,US30V12018,sell,out,11.95,25968.29,383.0,0,0.0,-0.48,103589.21,sl 25968.33
2018.09.10 17:05:26,385.0,US30V12018,buy,out,6.39,25904.97,385.0,0,0.0,311.19,103900.4,
2018.09.10 17:24:38,386.0,US30V12018,buy,out,6.39,25953.76,386.0,0,0.0,-0.58,103899.82,sl 25953.67
2018.09.11 17:04:40,388.0,US30V12018,sell,out,12.41,25915.76,388.0,0,0.0,1041.57,104941.39,tp 25915.49
2018.09.12 16:39:24,390.0,US30V12018,buy,out,30.41,25972.84,390.0,0,0.0,-5.17,104936.22,sl 25972.67
2018.09.13 16:16:12,392.0,US30V12018,sell,out,18.62,26157.78,392.0,0,0.0,-4.1,104932.12,sl 26158.00
2018.09.14 17:06:39,394.0,US30V12018,buy,out,21.86,26196.21,394.0,0,0.0,-1050.15,103881.97,sl 26196.17
2018.09.17 16:48:37,396.0,US30V12018,sell,out,21.34,26165.21,396.0,0,0.0,-2.56,103879.41,sl 26165.33
2018.09.18 19:50:26,398.0,US30V12018,sell,out,12.23,26254.15,398.0,0,0.0,1041.38,104920.79,tp 26253.93
2018.09.19 17:07:52,400.0,US30V12018,sell,out,5.18,26439.19,400.0,0,0.0,315.25,105236.04,
2018.09.19 21:15:00,401.0,US30V12018,sell,out,5.18,26419.17,401.0,0,0.0,211.55,105447.59,
